fr_no;x;y;w;h;cx;cy;cen_dep;dep_avg;orient;group
7983;519;239;32;166;535;322;17;17.167918839944043;101.04499;62
7983;421;217;36;182;439;308;18;15.526758082741711;282.3119;58
7983;391;231;34;174;408;318;16;14.00673006416098;249.76666;58
7983;184;213;44;250;206;338;16;17.29789188123897;70.576004;64
7983;147;232;46;200;170;332;17;16.224462436803073;74.02926;64
7983;98;216;70;262;133;347;13;13.986612079921276;97.173065;64
7983;56;211;58;230;85;326;15;14.69133001070035;87.138725;64
7983;364;219;28;238;378;338;11;12.021939871316942;74.01601;57
7983;475;214;40;187;495;307;19;17.306175362471077;336.857;62
7983;1;128;59;354;30;305;8;7.2730901597374995;89.6732;0
7984;456;187;56;278;484;326;12;14.217141876457378;74.84137;57
7984;330;198;76;282;368;339;11;11.887077755151894;204.68542;57
7984;607;211;35;254;624;338;0;3.023206777969382;283.68954;63
7984;540;240;47;190;563;335;18;17.302966950656515;67.48727;62
7984;445;219;36;182;463;310;12;12.31139481332467;68.58993;58
7984;417;230;34;174;434;317;18;15.988539600433873;17.488197;58
7984;199;216;41;222;219;327;16;18.999066899018345;72.20884;64
7984;166;229;46;200;189;329;15;15.924961272084097;69.09598;64
7984;115;217;71;244;150;339;13;14.701785484655277;69.740616;64
7984;72;213;58;230;101;328;14;14.580635440362942;76.523705;64
7984;385;221;28;238;399;340;14;14.576281349501455;80.52932;57
7984;508;220;40;186;528;313;18;18.04186052202408;74.27143;62
7984;1;138;79;344;40;310;8;8.267423719287224;98.42303;0
7985;494;186;56;278;522;325;19;17.054184351545025;96.06035;57
7985;362;193;76;282;400;334;11;12.889010375041524;65.50545;57
7985;589;238;46;190;612;333;10;10.720792180501427;76.48526;62
7985;489;218;36;182;507;309;12;13.881418122404812;70.66348;58
7985;451;226;34;174;468;313;13;14.28466238507796;73.50133;58
7985;236;221;40;222;256;332;23;22.75555451538191;69.609116;64
7985;201;230;46;200;224;330;15;16.62217067911512;69.089355;64
7985;145;217;70;244;180;339;14;15.733502347281721;70.24726;64
7985;111;218;58;230;140;333;14;14.360276008559536;82.92808;64
7985;416;221;28;238;430;340;16;14.288868682811051;85.557945;57
7985;547;224;40;186;567;317;16;16.38105918127554;69.88224;62
7985;14;143;110;339;69;312;8;10.501192075902843;163.4481;0
7986;494;186;56;278;522;325;11;12.145388948115503;74.47885;57
7986;362;193;76;282;400;334;11;12.12733629684212;337.2648;57
7986;589;238;46;190;612;333;15;12.010512075407927;257.09845;62
7986;489;218;36;182;507;309;12;13.19544280029443;71.68873;58
7986;451;226;34;174;468;313;16;14.741513668974614;258.77362;58
7986;236;221;40;222;256;332;16;16.62221942791329;75.30042;64
7986;201;230;46;200;224;330;18;16.830236997835925;74.783806;64
7986;145;217;70;244;180;339;14;14.728215191460034;230.69987;64
7986;111;218;58;230;140;333;16;15.081981077978044;80.469444;64
7986;416;221;28;238;430;340;11;11.449255566236932;69.44819;57
7986;547;224;40;186;567;317;17;17.3504208879904;70.54676;62
7986;14;143;110;339;69;312;8;8.383041554014278;300.96005;0
7987;513;184;56;278;541;323;11;12.737168973328968;77.33803;57
7987;379;202;76;280;417;342;11;11.304993727243025;25.842422;57
7987;611;239;31;190;626;334;0;4.215649883370025;259.19806;62
7987;500;219;36;182;518;310;12;12.072169475926351;68.33823;58
7987;471;229;34;174;488;316;16;15.449710485026381;306.39987;58
7987;250;219;40;222;270;330;16;18.04550657100599;73.333046;64
7987;213;232;46;200;236;332;18;16.94480826914669;70.37417;64
7987;169;224;70;244;204;346;14;15.089996570185763;246.4075;64
7987;136;223;58;230;165;338;14;15.246737653074325;68.385254;64
7987;434;222;28;238;448;341;13;12.847156407403252;339.57947;57
7987;571;225;40;186;591;318;17;16.89153270071328;72.74095;62
7987;33;151;110;331;88;316;8;8.981032964711764;257.69565;0
7988;513;184;56;278;541;323;11;12.01305114735991;83.26811;57
7988;379;202;76;280;417;342;11;12.05567533626453;258.74353;57
7988;611;239;31;190;626;334;0;4.854100097170204;348.58737;62
7988;500;219;36;182;518;310;17;14.977327633896081;38.314075;58
7988;471;229;34;174;488;316;16;14.224676459958955;267.18677;58
7988;250;219;40;222;270;330;15;16.17133716083237;86.05509;64
7988;213;232;46;200;236;332;15;16.206250448515313;70.529076;64
7988;169;224;70;244;204;346;14;14.863209798810223;234.13184;64
7988;136;223;58;230;165;338;17;15.82924093571771;28.65719;64
7988;434;222;28;238;448;341;11;11.301397978639796;95.74055;57
7988;571;225;40;186;591;318;17;16.904166117296167;72.10351;62
7988;33;151;110;331;88;316;8;8.541340265967657;320.92108;0
7989;513;184;56;278;541;323;11;12.01305114735991;83.26811;57
7989;379;202;76;280;417;342;11;12.05567533626453;258.74353;57
7989;611;239;31;190;626;334;0;4.854100097170204;348.58737;62
7989;500;219;36;182;518;310;17;14.977327633896081;38.314075;58
7989;471;229;34;174;488;316;16;14.224676459958955;267.18677;58
7989;250;219;40;222;270;330;15;16.17133716083237;86.05509;64
7989;213;232;46;200;236;332;15;16.206250448515313;70.529076;64
7989;169;224;70;244;204;346;14;14.863209798810223;234.13184;64
7989;136;223;58;230;165;338;17;15.82924093571771;28.65719;64
7989;434;222;28;238;448;341;11;11.301397978639796;95.74055;57
7989;571;225;40;186;591;318;17;16.904166117296167;72.10351;62
7989;33;151;110;331;88;316;8;8.541340265967657;320.92108;0
7990;513;184;56;278;541;323;11;11.827345490136242;87.27351;57
7990;379;202;76;280;417;342;11;11.697059907210717;68.41129;57
7990;611;239;31;190;626;334;0;4.727853395242354;348.0779;62
7990;500;219;36;182;518;310;16;14.333395368761375;46.743084;58
7990;471;229;34;174;488;316;16;13.927089848483648;111.910576;58
7990;250;219;40;222;270;330;15;16.199002956479724;66.25643;64
7990;213;232;46;200;236;332;18;16.504246800817686;70.57949;64
7990;169;224;70;244;204;346;14;14.696739270965267;67.384254;64
7990;136;223;58;230;165;338;17;15.798154399388302;68.23492;64
7990;434;222;28;238;448;341;11;11.545344632124985;69.25875;57
7990;571;225;40;186;591;318;17;17.048153816924028;73.56697;62
7990;33;151;110;331;88;316;8;8.61023595211936;47.3225;0
7991;513;184;56;278;541;323;11;11.778767888556033;76.42664;57
7991;379;202;76;280;417;342;11;11.447951444001434;80.26458;57
7991;611;239;31;190;626;334;0;4.4532981553095965;12.092275;62
7991;500;219;36;182;518;310;12;13.780142518572484;306.3817;58
7991;471;229;34;174;488;316;16;13.845284228920514;78.589554;58
7991;250;219;40;222;270;330;15;16.349740885886614;88.14734;64
7991;213;232;46;200;236;332;18;16.66641102386839;71.67559;64
7991;169;224;70;244;204;346;14;14.73257265265867;54.06667;64
7991;136;223;58;230;165;338;17;15.85151145492699;63.99408;64
7991;434;222;28;238;448;341;11;11.819798457377425;70.259865;57
7991;571;225;40;186;591;318;17;17.086373153435932;79.63266;62
7991;33;151;110;331;88;316;8;8.755846961277662;109.329155;0
7992;513;184;56;278;541;323;11;11.778767888556033;76.42664;57
7992;379;202;76;280;417;342;11;11.447951444001434;80.26458;57
7992;611;239;31;190;626;334;0;4.4532981553095965;12.092275;62
7992;500;219;36;182;518;310;12;13.780142518572484;306.3817;58
7992;471;229;34;174;488;316;16;13.845284228920514;78.589554;58
7992;250;219;40;222;270;330;15;16.349740885886614;88.14734;64
7992;213;232;46;200;236;332;18;16.66641102386839;71.67559;64
7992;169;224;70;244;204;346;14;14.73257265265867;54.06667;64
7992;136;223;58;230;165;338;17;15.85151145492699;63.99408;64
7992;434;222;28;238;448;341;11;11.819798457377425;70.259865;57
7992;571;225;40;186;591;318;17;17.086373153435932;79.63266;62
7992;33;151;110;331;88;316;8;8.755846961277662;109.329155;0
7993;513;184;56;278;541;323;11;11.762678312460638;72.70821;57
7993;379;202;76;280;417;342;11;11.428252097320554;99.89372;57
7993;611;239;31;190;626;334;0;4.4332760641360665;51.78233;62
7993;500;219;36;182;518;310;12;13.520230382143552;300.79462;58
7993;471;229;34;174;488;316;15;14.225060889213026;69.61546;58
7993;250;219;40;222;270;330;15;16.472380378472266;71.50601;64
7993;213;232;46;200;236;332;18;16.72781311677569;70.140114;64
7993;169;224;70;244;204;346;14;14.72064119444305;148.73433;64
7993;136;223;58;230;165;338;17;15.822817785416284;328.52194;64
7993;434;222;28;238;448;341;11;11.862935057124076;58.96168;57
7993;571;225;40;186;591;318;17;17.073053364011876;85.82473;62
7993;1;150;107;330;54;315;8;7.157019545738518;329.5836;0
7994;513;184;56;278;541;323;11;11.762678312460638;72.70821;57
7994;379;202;76;280;417;342;11;11.428252097320554;99.89372;57
7994;611;239;31;190;626;334;0;4.4332760641360665;51.78233;62
7994;500;219;36;182;518;310;12;13.520230382143552;300.79462;58
7994;471;229;34;174;488;316;15;14.225060889213026;69.61546;58
7994;250;219;40;222;270;330;15;16.472380378472266;71.50601;64
7994;213;232;46;200;236;332;18;16.72781311677569;70.140114;64
7994;169;224;70;244;204;346;14;14.72064119444305;148.73433;64
7994;136;223;58;230;165;338;17;15.822817785416284;328.52194;64
7994;434;222;28;238;448;341;11;11.862935057124076;58.96168;57
7994;571;225;40;186;591;318;17;17.073053364011876;85.82473;62
7994;1;150;107;330;54;315;8;7.157019545738518;329.5836;0
7995;513;184;56;278;541;323;11;12.298377554842006;72.02942;57
7995;379;202;76;280;417;342;11;11.280993721813898;257.15643;57
7995;611;239;31;190;626;334;0;4.149927563790306;261.06915;62
7995;500;219;36;182;518;310;11;12.087095395358569;6.088252;58
7995;471;229;34;174;488;316;15;13.831610048668429;0.15492275;58
7995;250;219;40;222;270;330;16;17.78774909308931;71.361206;64
7995;213;232;46;200;236;332;17;16.720317226886788;65.228455;64
7995;169;224;70;244;204;346;14;15.050281916763351;58.99674;64
7995;136;223;58;230;165;338;14;15.159590182678594;69.6903;64
7995;434;222;28;238;448;341;13;12.779151580984626;74.548225;57
7995;571;225;40;186;591;318;17;16.857995012284302;74.31;62
7995;1;150;107;330;54;315;8;7.684677523199378;321.72107;0
7996;513;184;56;278;541;323;11;12.298377554842006;72.02942;57
7996;368;201;76;280;406;341;11;11.463436273455606;311.83932;57
7996;611;239;31;190;626;334;0;4.149927563790306;261.06915;62
7996;500;219;36;182;518;310;11;12.087095395358569;6.088252;58
7996;471;229;34;174;488;316;15;13.831610048668429;0.15492275;58
7996;245;223;40;222;265;334;16;16.895217247134713;73.27951;64
7996;207;235;46;200;230;335;18;16.87352308335445;71.38699;64
7996;161;218;70;244;196;340;14;14.719527383852633;75.186485;64
7996;112;223;58;230;141;338;16;16.440858764658177;61.955296;64
7996;426;226;28;238;440;345;11;11.86364146627163;70.68055;57
7996;571;225;40;186;591;318;17;16.857995012284302;74.31;62
7996;1;145;98;335;50;312;8;7.353322301188439;63.698032;0
7997;513;184;56;278;541;323;11;12.115273024734751;78.79403;57
7997;368;201;76;280;406;341;11;11.57651162922584;70.78544;57
7997;611;239;31;190;626;334;0;4.135235122405684;205.31845;62
7997;500;219;36;182;518;310;11;12.279944351880573;73.58368;58
7997;471;229;34;174;488;316;16;13.980892872625843;265.01163;58
7997;245;223;40;222;265;334;16;16.71005621736137;69.20994;64
7997;207;235;46;200;230;335;18;16.919773331793106;72.57434;64
7997;161;218;70;244;196;340;14;14.739345914042856;73.39956;64
7997;112;223;58;230;141;338;16;16.517742179701035;73.885635;64
7997;426;226;28;238;440;345;11;11.799056011781035;320.36032;57
7997;571;225;40;186;591;318;17;16.86579526212599;69.005264;62
7997;1;145;98;335;50;312;8;7.527691876105514;327.58984;0
7998;513;184;56;278;541;323;11;12.22984836374247;71.381424;57
7998;368;201;76;280;406;341;11;11.368456120914464;314.5773;57
7998;611;239;31;190;626;334;0;4.1410447019474095;256.52515;62
7998;500;219;36;182;518;310;11;11.953188450466847;65.28015;58
7998;471;229;34;174;488;316;15;15.082070463993134;292.45435;58
7998;245;223;40;222;265;334;16;16.905863861908113;70.352936;64
7998;207;235;46;200;230;335;18;16.94557202849533;51.475502;64
7998;161;218;70;244;196;340;14;14.76617768553436;70.607315;64
7998;112;223;58;230;141;338;16;16.472149334584866;72.06365;64
7998;426;226;28;238;440;345;11;12.006571229600658;70.72875;57
7998;571;225;40;186;591;318;17;16.8157136342234;177.23668;62
7998;1;145;98;335;50;312;8;7.863278514172563;92.74271;0
7999;513;184;56;278;541;323;11;12.187336391554977;72.050285;57
7999;368;201;76;280;406;341;11;11.342161587967384;127.46463;57
7999;611;239;31;190;626;334;0;4.165670715757072;259.18988;62
7999;500;219;36;182;518;310;11;12.100708938760132;56.597374;58
7999;471;229;34;174;488;316;16;14.0974035851644;304.34875;58
7999;245;223;40;222;265;334;16;16.79888075684187;69.64426;64
7999;207;235;46;200;230;335;18;16.906741028814345;69.72412;64
7999;161;218;70;244;196;340;14;14.722653141320691;61.44819;64
7999;112;223;58;230;141;338;16;16.51910445842596;71.9813;64
7999;426;226;28;238;440;345;11;11.927690332136603;304.4029;57
7999;571;225;40;186;591;318;16;16.717042583262234;76.23864;62
7999;1;145;98;335;50;312;8;7.921107225962746;123.253296;0
8000;513;184;56;278;541;323;11;12.052509012593385;77.82846;57
8000;368;201;76;280;406;341;11;11.49996978180764;121.469925;57
8000;611;239;31;190;626;334;0;4.165268288654019;258.76117;62
8000;500;219;36;182;518;310;11;12.27030607868725;69.15406;58
8000;471;229;34;174;488;316;15;14.084480241234036;266.82208;58
8000;245;223;40;222;265;334;16;16.646572414556225;1.895004;64
8000;207;235;46;200;230;335;18;16.902505868156183;54.99139;64
8000;161;218;70;244;196;340;14;14.739266125870648;67.29104;64
8000;112;223;58;230;141;338;16;16.58177054670323;72.05408;64
8000;426;226;28;238;440;345;11;11.858338170475395;71.10133;57
8000;571;225;40;186;591;318;17;16.840137146019565;71.16359;62
8000;1;145;98;335;50;312;8;7.930246865530101;133.63058;0
8001;513;184;56;278;541;323;11;11.977616673241476;73.889854;57
8001;368;201;76;280;406;341;11;11.585707599324977;107.234856;57
8001;611;239;31;190;626;334;0;4.1776365966524605;252.99374;62
8001;500;219;36;182;518;310;11;12.353698274163092;67.48555;58
8001;471;229;34;174;488;316;16;14.209593389470463;117.78581;58
8001;245;223;40;222;265;334;16;16.49128117346886;75.273895;64
8001;207;235;46;200;230;335;18;16.88250632475842;71.84442;64
8001;161;218;70;244;196;340;14;14.724830776232205;72.6357;64
8001;112;223;58;230;141;338;16;16.658446504996895;56.17228;64
8001;426;226;28;238;440;345;11;11.810826733388291;62.393555;57
8001;571;225;40;186;591;318;17;16.845232590536348;69.65289;62
8001;1;145;98;335;50;312;8;7.95445778516829;90.247765;0
8002;513;184;56;278;541;323;11;11.851855035993156;72.050285;57
8002;368;201;76;280;406;341;11;11.581605797397401;234.72458;57
8002;611;239;31;190;626;334;0;4.216518293583853;247.55954;62
8002;500;219;36;182;518;310;11;12.45109507065657;81.61383;58
8002;471;229;34;174;488;316;15;13.545653878707032;261.5616;58
8002;245;223;40;222;265;334;15;16.343431521587;70.107445;64
8002;207;235;46;200;230;335;18;16.900372298883628;72.36035;64
8002;161;218;70;244;196;340;14;14.723592342192177;71.8446;64
8002;112;223;58;230;141;338;16;16.806679177108027;72.62242;64
8002;426;226;28;238;440;345;11;11.692921665931664;66.54778;57
8002;571;225;40;186;591;318;17;16.836615705651614;125.715065;62
8002;1;145;98;335;50;312;8;7.897048057586917;128.43423;0
8003;513;184;56;278;541;323;11;11.759458370704374;74.98271;57
8003;368;201;76;280;406;341;11;11.680059711942013;186.55598;57
8003;611;239;31;190;626;334;0;4.285020966246589;267.64816;62
8003;500;219;36;182;518;310;11;12.773816674672815;326.43317;58
8003;471;229;34;174;488;316;15;14.74479176412765;84.94352;58
8003;245;223;40;222;265;334;15;16.140459248575326;70.3608;64
8003;207;235;46;200;230;335;18;16.82713961013832;71.7882;64
8003;161;218;70;244;196;340;14;14.693801618096149;117.040855;64
8003;128;223;42;216;149;331;16;16.286987510746975;70.97601;64
8003;426;226;28;238;440;345;11;11.565082317345988;77.41571;57
8003;571;225;40;186;591;318;17;16.84726510067598;69.12435;62
8003;1;145;98;335;50;312;8;7.879631901607369;109.53255;0
8004;513;184;56;278;541;323;11;11.6004940736717;81.37931;57
8004;368;201;76;280;406;341;11;12.14470069528748;237.92412;57
8004;611;239;31;190;626;334;0;4.510530426000418;291.8885;62
8004;500;219;36;182;518;310;12;13.225368600591576;83.261116;58
8004;471;229;34;174;488;316;15;14.307720156278025;254.64056;58
8004;245;223;40;222;265;334;15;15.83922259724412;86.565506;64
8004;207;235;46;200;230;335;18;16.40722887474596;70.743576;64
8004;161;218;70;244;196;340;14;14.731477331100614;69.10073;64
8004;128;223;42;216;149;331;16;16.595566994989785;72.61268;64
8004;426;226;28;238;440;345;11;11.201324139541171;85.70603;57
8004;571;225;40;186;591;318;17;16.779599179968418;72.05968;62
8004;1;145;98;335;50;312;8;7.678921625116148;69.97972;0
8005;520;182;56;278;548;321;11;11.77498326901784;77.66064;57
8005;380;195;76;280;418;335;11;11.266749567340327;40.315353;57
8005;617;236;25;190;629;331;0;2.2792831258692936;305.3772;62
8005;509;221;36;182;527;312;11;12.022942026000203;75.005295;58
8005;480;229;34;174;497;316;15;14.225833560629505;191.3851;58
8005;260;222;40;222;280;333;16;17.98674722328279;71.01164;64
8005;223;228;46;200;246;328;17;16.597127064863855;73.491165;64
8005;174;216;70;244;209;338;14;14.96075115653337;65.52893;64
8005;139;222;48;210;163;327;16;15.897532269921747;70.51719;64
8005;441;221;28;238;455;340;13;12.612309067943325;72.880806;57
8005;574;225;40;186;594;318;16;16.69292615432848;73.201004;62
8005;1;145;98;335;50;312;8;7.678921625116148;69.97972;0
8006;531;180;62;302;562;331;11;12.52489480898846;19.346651;57
8006;389;194;76;280;427;334;11;11.15062978516146;281.8743;57
8006;523;221;36;182;541;312;11;11.164519055880648;68.88695;58
8006;493;230;34;174;510;317;15;13.625118643986651;79.60639;58
8006;260;222;40;222;280;333;16;16.888228771386288;67.87396;64
8006;238;226;34;197;255;324;16;16.591156683832647;70.96176;64
8006;174;216;70;244;209;338;14;14.815883710051487;73.670975;64
8006;145;227;58;204;174;329;16;15.631824713157355;69.78004;64
8006;457;221;28;238;471;340;13;13.536988060733853;81.05414;57
8006;591;217;45;203;613;318;16;12.170948324409785;259.713;62
8006;1;137;109;343;55;308;8;7.987341269590385;57.90058;0
8007;531;180;62;302;562;331;11;11.702885437248495;58.252453;57
8007;389;194;76;280;427;334;11;11.13380210440202;25.535627;57
8007;523;221;36;182;541;312;11;11.86544227068766;79.29567;58
8007;493;230;34;174;510;317;15;13.430063364342553;24.73843;58
8007;260;222;40;222;280;333;16;16.171484547641647;69.680046;64
8007;238;226;34;197;255;324;17;16.883354602425502;68.36893;64
8007;174;216;70;244;209;338;14;14.813442042346043;67.98237;64
8007;145;227;58;204;174;329;17;16.637570869806165;69.967415;64
8007;457;221;28;238;471;340;13;12.832063858786501;70.23625;57
8007;591;217;45;203;613;318;16;12.157278999649776;221.73425;62
8007;1;137;109;343;55;308;8;7.676104288345799;332.59927;0
8008;531;180;62;302;562;331;11;11.423196975250926;236.14258;57
8008;389;194;76;280;427;334;11;11.96401937435596;286.15308;57
8008;523;221;36;182;541;312;16;11.835238830356483;76.92858;58
8008;493;230;34;174;510;317;15;13.97846711596985;119.13767;58
8008;260;222;40;222;280;333;16;16.311376978783144;70.46016;64
8008;238;226;34;197;255;324;14;16.21837749718786;35.61646;64
8008;174;216;70;244;209;338;14;15.122561421880562;88.21496;64
8008;145;227;58;204;174;329;17;18.115706002079506;62.291077;64
8008;457;221;28;238;471;340;10;11.319528634047787;69.64098;57
8008;591;217;45;203;613;318;16;11.504960714090767;257.64847;62
8008;1;137;109;343;55;308;8;7.444029827279154;300.29163;0
8009;531;180;62;302;562;331;11;11.423196975250926;236.14258;57
8009;389;194;76;280;427;334;11;11.96401937435596;286.15308;57
8009;523;221;36;182;541;312;16;11.835238830356483;76.92858;58
8009;493;230;34;174;510;317;15;13.97846711596985;119.13767;58
8009;260;222;40;222;280;333;16;16.311376978783144;70.46016;64
8009;238;226;34;197;255;324;14;16.21837749718786;35.61646;64
8009;174;216;70;244;209;338;14;15.122561421880562;88.21496;64
8009;145;227;58;204;174;329;17;18.115706002079506;62.291077;64
8009;457;221;28;238;471;340;10;11.319528634047787;69.64098;57
8009;591;217;45;203;613;318;16;11.504960714090767;257.64847;62
8009;1;137;109;343;55;308;8;7.444029827279154;300.29163;0
8010;531;180;62;302;562;331;11;11.446228770034931;91.22957;57
8010;389;194;76;280;427;334;11;11.898816270720426;328.5506;57
8010;523;221;36;182;541;312;15;12.293124059651296;74.52813;58
8010;493;230;34;174;510;317;15;14.145203993785147;233.83334;58
8010;260;222;40;222;280;333;16;16.283229434978878;70.79447;64
8010;238;226;34;197;255;324;14;16.256648586616535;66.77267;64
8010;174;216;70;244;209;338;14;15.15442251153284;70.67743;64
8010;145;227;58;204;174;329;17;18.233087926361595;72.59603;64
8010;457;221;28;238;471;340;13;11.383199071765127;85.003845;57
8010;591;217;45;203;613;318;16;11.438722369064628;266.5632;62
8010;1;137;109;343;55;308;8;7.485027651883985;308.64386;0
8011;531;180;62;302;562;331;11;11.117948963217234;251.0234;57
8011;389;194;76;280;427;334;11;11.512170880906544;81.03153;57
8011;523;221;36;182;541;312;11;10.68341928545246;293.31335;58
8011;493;230;34;174;510;317;15;13.280552606911558;108.15563;58
8011;260;222;40;222;280;333;16;16.000810227589795;70.16357;64
8011;238;226;34;197;255;324;18;16.66617454928073;66.41985;64
8011;174;216;70;244;209;338;14;15.004218784981052;22.680025;64
8011;145;227;58;204;174;329;17;17.951049762390742;79.4639;64
8011;457;221;28;238;471;340;13;11.918930994158895;54.116787;57
8011;591;217;45;203;613;318;16;11.692579983071926;261.22858;62
8011;1;137;109;343;55;308;8;7.565423284095222;295.3562;0
8012;531;180;62;302;562;331;11;11.148057319871137;221.25398;57
8012;389;194;76;280;427;334;10;11.518548583988993;78.8824;57
8012;523;221;36;182;541;312;11;10.866731950813634;57.73719;58
8012;493;230;34;174;510;317;15;13.396055411825147;254.3534;58
8012;260;222;40;222;280;333;16;16.006024671450877;69.82839;64
8012;238;226;34;197;255;324;18;16.666877021324787;68.44197;64
8012;174;216;70;244;209;338;14;15.072563187199918;0.12906559;64
8012;145;227;58;204;174;329;17;17.95907965135077;73.03687;64
8012;457;221;28;238;471;340;13;11.935135621249287;87.70944;57
8012;591;217;45;203;613;318;16;11.652581892797226;261.6408;62
8012;1;137;109;343;55;308;8;7.550170854807051;285.00177;0
8013;531;180;62;302;562;331;11;10.963363960788348;87.602776;57
8013;389;194;76;280;427;334;10;11.39152365732576;273.34592;57
8013;523;221;36;182;541;312;11;10.018383001102517;342.6444;58
8013;493;230;34;174;510;317;15;13.590253138802696;268.00818;58
8013;260;222;40;222;280;333;16;15.98419342471046;71.64186;64
8013;238;226;34;197;255;324;18;16.616192362288064;71.10752;64
8013;174;216;70;244;209;338;14;15.022674194371366;275.4347;64
8013;145;227;58;204;174;329;17;17.841086409239622;78.27368;64
8013;457;221;28;238;471;340;13;11.92723226136317;87.53708;57
8013;591;217;45;203;613;318;16;11.592709321220285;256.8661;62
8013;1;137;109;343;55;308;8;7.518719220756787;44.884743;0
8014;531;180;62;302;562;331;11;11.16869700699416;57.719578;57
8014;389;194;76;280;427;334;10;10.935955056017262;78.65053;57
8014;523;221;36;182;541;312;11;10.812470535605135;72.28847;58
8014;493;230;34;174;510;317;15;14.09924570636696;87.778244;58
8014;260;222;40;222;280;333;16;16.021615799614498;69.05488;64
8014;238;226;34;197;255;324;17;16.62587749306265;71.26884;64
8014;174;216;70;244;209;338;14;14.990082954782778;71.143364;64
8014;145;227;58;204;174;329;17;17.259627134068623;73.08178;64
8014;457;221;28;238;471;340;13;12.479335305274738;65.39252;57
8014;591;217;45;203;613;318;16;11.926304489020321;257.69525;62
8014;1;137;109;343;55;308;8;7.642329991010976;328.1906;0
8015;531;180;62;302;562;331;11;11.326331656761031;73.53364;57
8015;389;194;76;280;427;334;10;10.738627918009364;71.15748;57
8015;523;221;36;182;541;312;11;10.549172182197287;352.464;58
8015;493;230;34;174;510;317;15;13.54887968843777;256.36096;58
8015;260;222;40;222;280;333;16;16.166879756766264;73.6873;64
8015;238;226;34;197;255;324;16;16.413410959375817;66.79026;64
8015;174;216;70;244;209;338;14;14.975472978430902;71.55089;64
8015;145;227;58;204;174;329;17;16.582561453204388;70.71307;64
8015;457;221;28;238;471;340;13;13.01270787074127;71.434074;57
8015;591;217;45;203;613;318;16;12.064670318467073;261.3331;62
8015;1;137;109;343;55;308;8;7.803376152145191;77.00489;0
8016;531;180;62;302;562;331;11;11.326331656761031;73.53364;57
8016;389;194;76;280;427;334;10;10.738627918009364;71.15748;57
8016;523;221;36;182;541;312;11;10.549172182197287;352.464;58
8016;493;230;34;174;510;317;15;13.54887968843777;256.36096;58
8016;260;222;40;222;280;333;16;16.166879756766264;73.6873;64
8016;238;226;34;197;255;324;16;16.413410959375817;66.79026;64
8016;174;216;70;244;209;338;14;14.975472978430902;71.55089;64
8016;145;227;58;204;174;329;17;16.582561453204388;70.71307;64
8016;457;221;28;238;471;340;13;13.01270787074127;71.434074;57
8016;591;217;45;203;613;318;16;12.064670318467073;261.3331;62
8016;1;137;109;343;55;308;8;7.803376152145191;77.00489;0
8017;531;180;62;302;562;331;11;11.36120762664176;73.94409;57
8017;389;194;76;280;427;334;10;10.758441927992745;52.492912;57
8017;523;221;36;182;541;312;11;10.459380393007894;73.17547;58
8017;493;230;34;174;510;317;15;13.3670166059607;263.29868;58
8017;260;222;40;222;280;333;16;16.211515019546354;69.50904;64
8017;238;226;34;197;255;324;16;16.35663514198055;68.18704;64
8017;174;216;70;244;209;338;14;14.94473449173983;68.916985;64
8017;145;227;58;204;174;329;17;16.52270556080503;70.89647;64
8017;457;221;28;238;471;340;13;13.026811888277381;71.257835;57
8017;591;217;45;203;613;318;16;12.058510696473544;261.55438;62
8017;1;137;109;343;55;308;8;7.790060921218029;264.94617;0
8018;531;180;62;302;562;331;11;11.386454459032493;48.55819;57
8018;389;194;76;280;427;334;10;10.71724663819066;77.50863;57
8018;523;221;36;182;541;312;11;10.253663125209213;11.982931;58
8018;493;230;34;174;510;317;15;11.918911065803405;277.40857;58
8018;260;222;40;222;280;333;16;16.28887642811507;72.58892;64
8018;238;226;34;197;255;324;16;16.341694859347808;68.49859;64
8018;174;216;70;244;209;338;14;14.965947817093884;67.06807;64
8018;145;227;58;204;174;329;17;16.438238247791215;67.784584;64
8018;457;221;28;238;471;340;13;13.037088021664962;71.30183;57
8018;591;217;45;203;613;318;16;12.075052745627952;248.42801;62
8018;1;137;109;343;55;308;8;7.822462067685619;316.4522;0
8019;531;180;62;302;562;331;11;11.638187556049973;12.682238;57
8019;389;194;76;280;427;334;10;10.720838836483072;67.67421;57
8019;523;221;36;182;541;312;11;10.586146627938113;39.375572;58
8019;493;230;34;174;510;317;15;11.67796616008321;305.92847;58
8019;260;222;40;222;280;333;16;16.570309268262996;70.35321;64
8019;238;226;34;197;255;324;16;16.240228692506847;69.32247;64
8019;174;216;70;244;209;338;14;14.987887706969246;69.743744;64
8019;145;227;58;204;174;329;17;16.20899933099315;54.728256;64
8019;457;221;28;238;471;340;13;13.146980767850042;103.18602;57
8019;591;217;45;203;613;318;16;12.048960100516583;259.62234;62
8019;1;137;109;343;55;308;8;7.939433606344672;64.24547;0
8020;531;180;62;302;562;331;11;11.520839474153055;36.381035;57
8020;389;194;76;280;427;334;10;10.630659124895567;82.37652;57
8020;523;221;36;182;541;312;11;10.588516693691801;51.536446;58
8020;493;230;34;174;510;317;15;12.544985328021397;27.977531;58
8020;260;222;40;222;280;333;16;16.40790909734062;71.8712;64
8020;238;226;34;197;255;324;16;16.269796740253863;68.89414;64
8020;174;216;70;244;209;338;14;14.982814478630806;66.71136;64
