fr_no;x;y;w;h;cx;cy;cen_dep;dep_avg;orient;group
8602;177;232;116;250;146;241;0.0;13.44;68.02;74
8602;177;232;116;250;146;241;0.0;13.44;68.02;86
8603;173;234;118;248;145;241;37.0;14.57;358.98;74
8603;173;234;118;248;145;241;37.0;14.57;358.98;86
8604;483;257;90;220;286;238;28.0;24.21;82.99;81
8604;483;257;90;220;286;238;28.0;24.21;82.99;81
8605;479;244;90;234;284;239;28.0;23.98;110.05;81
8605;479;244;90;234;284;239;28.0;23.98;110.05;81
8606;480;243;88;236;284;239;28.0;24.09;106.95;81
8606;480;243;88;236;284;239;28.0;24.09;106.95;81
8607;479;240;88;237;283;238;28.0;24.2;93.62;81
8608;478;239;87;239;282;239;28.0;24.11;107.43;81
8609;477;240;89;238;283;239;28.0;23.92;48.32;81
8610;477;239;87;237;282;238;28.0;24.01;13.17;81
8611;475;240;89;237;282;238;28.0;23.96;23.88;81
8612;475;238;90;237;282;237;28.0;24.27;83.77;81
8613;474;239;89;237;281;238;28.0;24.08;293.1;81
8614;472;238;89;239;280;238;28.0;23.95;47.54;81
8614;472;238;89;239;280;238;28.0;23.95;47.54;81
8615;470;238;86;238;278;238;28.0;24.3;103.11;81
8615;470;238;86;238;278;238;28.0;24.3;103.11;81
8616;469;238;86;240;277;239;28.0;24.08;114.31;81
8616;469;238;86;240;277;239;28.0;24.08;114.31;81
8617;471;238;84;239;277;238;28.0;24.3;111.48;81
8617;471;238;84;239;277;238;28.0;24.3;111.48;81
8618;548;254;87;221;317;237;15.0;24.55;188.57;81
8618;548;254;87;221;317;237;15.0;24.55;188.57;85
8619;469;237;84;239;276;238;28.0;24.09;265.18;81
8619;469;237;84;239;276;238;28.0;24.09;265.18;81
8620;470;238;82;238;276;238;28.0;24.23;284.41;81
8620;470;238;82;238;276;238;28.0;24.23;284.41;81
8621;467;238;84;237;275;237;28.0;24.09;81.21;81
8621;467;238;84;237;275;237;28.0;24.09;81.21;81
8622;540;262;95;218;317;240;14.0;24.47;102.99;81
8622;540;262;95;218;317;240;14.0;24.47;102.99;81
8622;540;262;95;218;317;240;14.0;24.47;102.99;85
8623;540;262;95;217;317;239;14.0;24.64;106.18;81
8623;540;262;95;217;317;239;14.0;24.64;106.18;81
8623;540;262;95;217;317;239;14.0;24.64;106.18;85
8624;541;261;94;218;317;239;14.0;24.72;113.88;81
8624;541;261;94;218;317;239;14.0;24.72;113.88;81
8624;541;261;94;218;317;239;14.0;24.72;113.88;85
8625;537;254;99;221;318;237;15.0;25.17;148.43;81
8625;537;254;99;221;318;237;15.0;25.17;148.43;81
8625;537;254;99;221;318;237;15.0;25.17;148.43;85
8626;464;242;84;234;274;238;28.0;23.95;103.19;81
8626;464;242;84;234;274;238;28.0;23.95;103.19;81
8627;464;242;84;232;274;237;28.0;24.31;55.41;81
8627;464;242;84;232;274;237;28.0;24.31;55.41;81
8628;539;263;93;216;316;239;15.0;25.07;77.87;81
8628;539;263;93;216;316;239;15.0;25.07;77.87;81
8628;539;263;93;216;316;239;15.0;25.07;77.87;85
8629;462;242;84;233;273;237;28.0;24.31;95.57;81
8629;462;242;84;233;273;237;28.0;24.31;95.57;81
8630;461;243;85;233;273;238;28.0;24.05;39.29;81
8630;461;243;85;233;273;238;28.0;24.05;39.29;81
8631;535;258;98;216;316;237;15.0;25.33;85.56;81
8631;535;258;98;216;316;237;15.0;25.33;85.56;81
8631;535;258;98;216;316;237;15.0;25.33;85.56;85
8632;461;244;85;230;273;237;28.0;24.01;71.33;81
8632;461;244;85;230;273;237;28.0;24.01;71.33;81
8633;535;262;93;217;314;239;15.0;25.51;90.54;81
8633;535;262;93;217;314;239;15.0;25.51;90.54;85
8633;535;262;93;217;314;239;15.0;25.51;90.54;85
8634;459;245;84;230;271;237;28.0;23.63;103.57;81
8635;456;240;83;236;269;238;28.0;23.65;84.28;81
8636;530;262;93;217;311;239;15.0;25.96;109.98;81
8636;530;262;93;217;311;239;15.0;25.96;109.98;85
8637;530;261;95;219;312;240;15.0;25.9;130.25;81
8637;530;261;95;219;312;240;15.0;25.9;130.25;85
8638;525;264;97;216;311;240;32.0;25.78;97.18;81
8638;525;264;97;216;311;240;32.0;25.78;97.18;85
8639;526;264;95;213;310;238;32.0;26.45;80.42;81
8639;526;264;95;213;310;238;32.0;26.45;80.42;85
8640;529;264;91;214;310;239;15.0;25.51;78.04;85
8640;529;264;91;214;310;239;15.0;25.51;78.04;85
8641;528;263;94;216;311;239;15.0;25.7;88.56;85
8641;528;263;94;216;311;239;15.0;25.7;88.56;85
8642;528;263;97;215;312;239;15.0;25.75;78.68;85
8642;528;263;97;215;312;239;15.0;25.75;78.68;85
8643;529;261;93;218;311;239;15.0;25.65;87.23;85
8643;529;261;93;218;311;239;15.0;25.65;87.23;85
8644;528;258;98;215;313;236;32.0;26.87;80.61;85
8644;528;258;98;215;313;236;32.0;26.87;80.61;85
8645;527;263;105;215;316;239;32.0;26.73;75.24;85
8645;527;263;105;215;316;239;32.0;26.73;75.24;85
8646;529;258;108;215;318;236;32.0;26.98;185.19;85
8646;529;258;108;215;318;236;32.0;26.98;185.19;85
8647;525;256;106;219;315;237;32.0;26.42;80.92;85
8647;525;256;106;219;315;237;32.0;26.42;80.92;85
8648;519;262;102;218;310;240;32.0;26.13;120.86;81
8648;519;262;102;218;310;240;32.0;26.13;120.86;85
8648;519;262;102;218;310;240;32.0;26.13;120.86;85
8649;516;261;104;217;310;239;32.0;26.64;76.09;81
8649;516;261;104;217;310;239;32.0;26.64;76.09;85
8649;516;261;104;217;310;239;32.0;26.64;76.09;85
8650;442;240;84;240;263;240;28.0;22.11;48.7;81
8650;442;240;84;240;263;240;28.0;22.11;48.7;81
8651;511;260;106;219;308;239;32.0;26.83;70.44;81
8651;511;260;106;219;308;239;32.0;26.83;70.44;85
8652;511;260;103;220;307;240;32.0;26.58;111.0;85
8652;511;260;103;220;307;240;32.0;26.58;111.0;85
8653;511;256;105;222;308;239;32.0;26.9;58.72;85
8653;511;256;105;222;308;239;32.0;26.9;58.72;85
8654;509;257;108;220;308;238;32.0;27.3;42.78;85
8654;509;257;108;220;308;238;32.0;27.3;42.78;85
8655;502;256;108;222;305;239;32.0;27.46;82.13;81
8655;502;256;108;222;305;239;32.0;27.46;82.13;85
8655;502;256;108;222;305;239;32.0;27.46;82.13;85
8656;500;259;105;221;302;240;33.0;27.17;96.5;81
8656;500;259;105;221;302;240;33.0;27.17;96.5;85
8656;500;259;105;221;302;240;33.0;27.17;96.5;85
8657;498;254;110;224;304;239;32.0;27.62;67.64;81
8657;498;254;110;224;304;239;32.0;27.62;67.64;85
8657;498;254;110;224;304;239;32.0;27.62;67.64;85
8658;498;253;108;226;303;239;33.0;27.38;76.37;81
8658;498;253;108;226;303;239;33.0;27.38;76.37;85
8658;498;253;108;226;303;239;33.0;27.38;76.37;85
8659;495;253;111;225;303;239;33.0;27.5;78.21;85
8659;495;253;111;225;303;239;33.0;27.5;78.21;85
8660;492;258;110;223;301;240;33.0;27.38;107.34;85
8660;492;258;110;223;301;240;33.0;27.38;107.34;85
8661;493;253;103;226;298;239;33.0;27.28;79.17;81
8661;493;253;103;226;298;239;33.0;27.28;79.17;85
8661;493;253;103;226;298;239;33.0;27.28;79.17;85
8662;490;257;107;226;298;241;33.0;27.1;123.3;85
8662;490;257;107;226;298;241;33.0;27.1;123.3;85
8663;484;252;107;229;295;240;32.0;27.21;142.51;85
8663;484;252;107;229;295;240;32.0;27.21;142.51;85
8664;483;252;108;229;295;240;33.0;27.23;143.07;85
8664;483;252;108;229;295;240;33.0;27.23;143.07;85
8665;481;252;109;227;295;239;33.0;27.45;52.79;85
8666;478;253;111;226;294;239;33.0;27.52;74.03;85
8666;478;253;111;226;294;239;33.0;27.52;74.03;85
8667;543;231;87;253;315;242;32.0;29.15;295.85;85
8668;541;231;88;251;314;241;32.0;29.25;321.84;85
8669;555;235;86;244;320;239;32.0;29.0;273.31;85
8669;555;235;86;244;320;239;32.0;29.0;273.31;85
8670;434;244;86;227;260;235;28.0;22.73;59.36;81
8671;311;266;62;213;186;239;0.0;3.63;354.17;86
8671;311;266;62;213;186;239;0.0;3.63;354.17;86
8672;564;255;74;219;319;237;27.0;20.99;269.27;85
8673;493;234;91;239;292;236;0.0;13.82;91.62;81
8674;492;236;90;236;291;236;0.0;13.95;84.81;81
8675;494;236;86;238;290;237;0.0;13.4;89.08;81
8676;499;243;92;222;295;232;0.0;13.74;89.47;81
8677;506;243;95;224;300;233;0.0;11.64;73.21;81
8678;518;240;95;234;306;237;0.0;12.81;93.42;81
8679;395;271;65;205;230;238;0.0;1.85;6.68;86
8679;395;271;65;205;230;238;0.0;1.85;6.68;86
8680;340;232;86;247;213;239;0.0;3.48;161.16;86
8680;340;232;86;247;213;239;0.0;3.48;161.16;86
8681;202;242;127;241;164;241;10.0;9.32;348.24;74
8682;197;243;133;239;165;241;10.0;8.91;350.07;74
8683;345;235;81;244;213;239;0.0;3.57;104.48;86
8683;345;235;81;244;213;239;0.0;3.57;104.48;86
8684;344;233;83;246;213;239;0.0;3.8;95.04;86
8684;344;233;83;246;213;239;0.0;3.8;95.04;86
8685;342;233;85;246;213;239;0.0;3.86;74.28;86
8685;342;233;85;246;213;239;0.0;3.86;74.28;86
8686;345;232;81;247;213;239;0.0;3.96;87.31;86
8686;345;232;81;247;213;239;0.0;3.96;87.31;86
8687;349;234;77;245;213;239;0.0;3.8;232.62;86
8687;349;234;77;245;213;239;0.0;3.8;232.62;86
8688;348;234;76;245;212;239;0.0;3.78;133.93;86
8688;348;234;76;245;212;239;0.0;3.78;133.93;86
8689;350;234;75;245;212;239;0.0;3.72;125.08;86
8689;350;234;75;245;212;239;0.0;3.72;125.08;86
8690;345;233;77;245;211;239;0.0;3.78;118.68;86
8690;345;233;77;245;211;239;0.0;3.78;118.68;86
8691;350;232;75;247;212;239;0.0;3.92;90.7;86
8691;350;232;75;247;212;239;0.0;3.92;90.7;86
8692;337;238;79;237;208;237;0.0;4.61;10.69;86
8692;337;238;79;237;208;237;0.0;4.61;10.69;86
8693;388;277;57;198;222;237;0.0;2.53;57.93;86
8693;388;277;57;198;222;237;0.0;2.53;57.93;86
8694;388;275;58;200;223;237;0.0;2.53;149.71;86
8694;388;275;58;200;223;237;0.0;2.53;149.71;86
8695;390;274;56;201;223;237;0.0;2.49;127.95;86
8696;390;274;54;202;222;238;0.0;2.52;164.32;86
8697;385;274;59;200;222;237;0.0;2.5;140.46;86
8697;385;274;59;200;222;237;0.0;2.5;140.46;86
8698;387;273;58;201;222;237;0.0;2.52;167.92;86
8698;387;273;58;201;222;237;0.0;2.52;167.92;86
8699;386;273;59;201;222;237;0.0;2.83;182.21;86
8699;386;273;59;201;222;237;0.0;2.83;182.21;86
8700;387;272;62;203;224;237;0.0;2.81;154.37;86
8700;387;272;62;203;224;237;0.0;2.81;154.37;86
8701;392;266;73;213;232;239;0.0;3.04;106.89;86
8701;392;266;73;213;232;239;0.0;3.04;106.89;86
8702;399;264;72;217;235;240;0.0;3.15;99.67;86
8702;399;264;72;217;235;240;0.0;3.15;99.67;86
8703;414;267;72;214;243;240;0.0;3.25;298.56;86
8703;414;267;72;214;243;240;0.0;3.25;298.56;86
8704;436;271;64;206;250;238;0.0;3.4;186.65;86
8704;436;271;64;206;250;238;0.0;3.4;186.65;86
8705;437;272;64;203;250;237;0.0;3.16;248.78;86
8705;437;272;64;203;250;237;0.0;3.16;248.78;86
8706;434;269;68;207;251;238;0.0;3.27;236.2;86
8706;434;269;68;207;251;238;0.0;3.27;236.2;86
8707;429;270;69;208;249;239;0.0;3.09;140.45;86
8707;429;270;69;208;249;239;0.0;3.09;140.45;86
8708;430;268;67;209;248;238;0.0;2.99;158.2;86
8708;430;268;67;209;248;238;0.0;2.99;158.2;86
8709;429;268;67;209;248;238;0.0;2.86;174.1;86
8709;429;268;67;209;248;238;0.0;2.86;174.1;86
8710;429;268;66;209;247;238;0.0;2.85;155.87;86
8710;429;268;66;209;247;238;0.0;2.85;155.87;86
8711;425;269;68;209;246;239;0.0;3.3;157.17;86
8711;425;269;68;209;246;239;0.0;3.3;157.17;86
8712;427;270;67;208;247;239;0.0;3.29;166.18;86
8712;427;270;67;208;247;239;0.0;3.29;166.18;86
8713;425;270;69;208;247;239;0.0;3.31;171.29;86
8713;425;270;69;208;247;239;0.0;3.31;171.29;86
8714;428;269;68;207;248;238;0.0;2.62;173.71;86
8714;428;269;68;207;248;238;0.0;2.62;173.71;86
8715;430;269;66;208;248;238;0.0;2.59;165.36;86
8715;430;269;66;208;248;238;0.0;2.59;165.36;86
8716;425;269;70;210;247;239;0.0;3.08;169.37;86
8716;425;269;70;210;247;239;0.0;3.08;169.37;86
8717;424;269;69;210;246;239;0.0;3.07;163.77;86
8717;424;269;69;210;246;239;0.0;3.07;163.77;86
8718;423;270;70;210;246;240;0.0;2.78;262.71;86
8718;423;270;70;210;246;240;0.0;2.78;262.71;86
8719;422;267;72;214;247;240;0.0;2.89;258.34;86
8720;421;266;68;216;244;241;0.0;2.82;86.04;86
8721;420;266;70;216;245;241;0.0;2.91;65.77;86
8722;420;265;70;217;245;241;0.0;3.03;44.13;86
8723;419;263;70;219;244;241;0.0;3.0;222.7;86
8724;412;265;73;217;242;241;0.0;3.14;253.99;86
8724;412;265;73;217;242;241;0.0;3.14;253.99;86
8725;416;265;63;215;239;240;0.0;3.13;245.96;86
8726;417;265;62;213;239;239;0.0;2.93;138.42;86
8727;419;267;57;212;238;239;0.0;2.86;93.56;86
8728;574;228;66;244;320;236;0.0;5.16;234.95;0
8729;417;269;57;209;237;239;0.0;2.94;111.52;86
8730;417;269;58;210;237;239;0.0;3.1;127.31;86
8731;416;269;59;210;237;239;0.0;3.1;119.73;86
8732;403;266;69;216;236;241;0.0;3.06;95.57;86
8732;403;266;69;216;236;241;0.0;3.06;95.57;86
8733;569;229;71;246;320;237;0.0;5.74;254.65;0
8734;406;268;65;209;235;238;0.0;3.09;104.2;86
8734;406;268;65;209;235;238;0.0;3.09;104.2;86
8735;566;225;73;252;319;238;0.0;6.08;250.9;0
8736;563;225;76;251;319;238;0.0;6.28;251.97;0
8737;563;224;75;252;319;238;0.0;6.95;250.06;0
8738;563;223;76;253;319;238;0.0;6.64;252.74;0
8739;560;222;78;256;319;239;0.0;7.55;254.78;0
8740;558;219;79;259;318;239;0.0;7.87;260.29;0
8741;393;271;56;203;224;237;0.0;3.15;71.37;86
8742;393;269;61;207;227;238;0.0;3.26;5.65;86
8743;389;270;62;206;225;238;0.0;3.61;57.56;86
8744;393;269;61;207;227;238;0.0;4.33;97.71;86
8745;550;222;88;253;319;237;0.0;8.4;289.38;0
8746;540;217;96;262;318;239;0.0;8.94;260.63;0
8747;391;270;56;204;223;237;0.0;3.68;97.65;86
8748;391;268;55;207;223;237;0.0;3.71;92.33;86
8749;537;221;94;258;315;239;0.0;8.49;309.63;0
8750;540;221;89;254;314;237;0.0;7.94;320.54;0
8751;535;221;96;258;315;239;0.0;8.16;45.87;0
8752;390;271;57;204;223;237;0.0;3.22;100.66;86
8753;391;271;54;203;222;237;0.0;3.4;345.76;86
8754;534;221;100;257;317;239;0.0;8.94;337.17;88
8754;534;221;100;257;317;239;0.0;8.94;337.17;0
8755;391;269;56;204;223;236;0.0;2.95;127.68;86
8756;390;270;57;204;223;237;0.0;3.04;113.95;86
8757;391;270;56;204;223;237;0.0;3.46;229.12;86
8758;390;269;57;205;223;237;0.0;3.47;230.35;86
8759;390;268;55;207;222;237;0.0;3.68;264.74;86
8760;391;270;56;204;223;237;0.0;3.65;79.72;86
8761;390;269;57;206;223;237;0.0;3.41;245.33;86
8762;392;271;53;204;222;237;0.0;3.37;79.14;86
8763;392;269;63;208;227;238;0.0;3.54;260.96;86
8764;395;270;68;208;231;239;0.0;3.76;107.75;86
8765;559;224;79;254;319;239;0.0;6.42;259.14;0
8766;554;221;84;254;319;237;0.0;7.55;251.29;0
8767;552;222;85;254;318;238;0.0;7.67;97.76;0
8768;552;226;83;249;317;237;0.0;7.06;103.85;0
8769;553;226;85;250;319;238;0.0;8.07;120.71;0
8770;554;222;83;254;318;238;0.0;7.96;95.93;0
8771;556;226;82;250;319;238;0.0;7.62;70.44;0
8772;560;222;78;256;319;239;0.0;7.0;254.58;0
8773;403;269;58;208;230;238;0.0;4.55;327.41;86
8774;560;222;78;257;319;239;0.0;6.48;251.3;0
8775;403;269;59;207;231;238;0.0;3.75;172.47;86
8776;562;221;76;255;319;238;0.0;6.57;237.84;0
8777;403;268;59;210;231;239;0.0;4.72;88.82;86
8778;404;267;59;211;231;239;0.0;4.72;90.37;86
8779;445;269;75;185;260;227;0.0;3.42;125.97;88
8779;445;269;75;185;260;227;0.0;3.42;125.97;88
8779;445;269;75;185;260;227;0.0;3.42;125.97;88
8780;367;267;61;211;214;239;0.0;3.75;296.92;86
8780;367;267;61;211;214;239;0.0;3.75;296.92;88
8781;505;230;78;246;291;238;0.0;7.9;63.47;0
8782;341;272;58;204;199;238;0.0;4.46;69.42;86
8783;530;237;112;246;321;241;13.0;17.97;254.38;0
8783;530;237;112;246;321;241;13.0;17.97;254.38;0
8784;532;235;110;247;321;241;13.0;17.06;241.24;0
8784;532;235;110;247;321;241;13.0;17.06;241.24;0
8785;532;236;110;247;321;241;13.0;17.3;253.5;0
8785;532;236;110;247;321;241;13.0;17.3;253.5;0
8786;532;236;110;248;321;242;14.0;17.6;249.03;0
8786;532;236;110;248;321;242;14.0;17.6;249.03;0
8787;532;236;109;247;320;241;13.0;17.51;223.69;0
8787;532;236;109;247;320;241;13.0;17.51;223.69;0
8788;535;235;106;248;320;241;13.0;17.52;215.47;0
8788;535;235;106;248;320;241;13.0;17.52;215.47;0
8789;532;237;109;246;320;241;14.0;17.64;254.99;0
8789;532;237;109;246;320;241;14.0;17.64;254.99;0
8790;485;224;77;257;281;240;0.0;9.47;36.98;0
8791;529;235;112;248;320;241;26.0;20.02;238.68;0
8791;529;235;112;248;320;241;26.0;20.02;238.68;0
8792;471;228;76;252;273;240;13.0;13.01;317.73;0
8793;518;241;120;239;319;240;26.0;21.51;108.11;0
8794;450;225;75;249;262;237;0.0;12.98;81.02;0
8795;451;225;74;249;262;237;0.0;12.98;82.65;0
8796;452;226;73;245;262;235;38.0;13.32;72.89;0
8797;515;238;123;243;319;240;26.0;22.83;247.48;0
8797;515;238;123;243;319;240;26.0;22.83;247.48;0
8798;476;225;72;254;274;239;0.0;10.73;14.14;88
8798;476;225;72;254;274;239;0.0;10.73;14.14;0
8799;496;222;75;256;285;239;0.0;9.48;32.1;0
8800;352;267;66;209;209;238;0.0;5.27;264.09;86
8801;514;224;80;251;297;237;0.0;9.14;73.97;88
8801;514;224;80;251;297;237;0.0;9.14;73.97;88
8802;438;263;74;216;256;239;0.0;5.1;91.46;86
8803;527;270;70;192;298;231;0.0;4.62;99.66;88
8803;527;270;70;192;298;231;0.0;4.62;99.66;88
8804;510;270;87;203;298;236;0.0;6.0;93.38;88
8804;510;270;87;203;298;236;0.0;6.0;93.38;88
8805;508;270;85;204;296;237;0.0;5.51;85.75;88
8805;508;270;85;204;296;237;0.0;5.51;85.75;88
8806;453;265;66;213;259;239;0.0;5.77;141.91;86
8806;453;265;66;213;259;239;0.0;5.77;141.91;88
8807;510;269;84;205;297;237;0.0;6.17;97.3;88
8807;510;269;84;205;297;237;0.0;6.17;97.3;88
8808;508;269;85;205;296;237;0.0;6.13;94.06;88
8808;508;269;85;205;296;237;0.0;6.13;94.06;88
8809;512;270;79;202;295;236;0.0;5.81;93.6;88
8809;512;270;79;202;295;236;0.0;5.81;93.6;88
8810;507;269;86;203;296;236;0.0;5.8;90.86;88
8810;507;269;86;203;296;236;0.0;5.8;90.86;88
8811;508;268;84;206;296;237;0.0;6.32;86.87;88
8811;508;268;84;206;296;237;0.0;6.32;86.87;88
8812;506;270;86;204;296;237;0.0;6.29;93.79;88
8812;506;270;86;204;296;237;0.0;6.29;93.79;88
8813;444;264;69;213;256;238;0.0;5.56;83.5;86
8813;444;264;69;213;256;238;0.0;5.56;83.5;88
8814;437;264;67;213;252;238;0.0;5.54;76.15;86
8815;434;267;65;207;249;237;0.0;5.33;239.66;86
8815;434;267;65;207;249;237;0.0;5.33;239.66;88
8816;413;264;63;215;238;239;0.0;5.25;74.5;86
8817;402;265;64;213;233;239;0.0;6.01;166.87;86
8818;400;265;65;212;232;238;0.0;5.7;105.16;86
8819;401;265;64;211;232;238;0.0;5.81;185.2;86
8820;402;263;62;215;232;239;0.0;6.25;245.76;86
8821;404;265;61;213;232;239;0.0;6.31;237.25;86
8822;404;265;62;211;233;238;0.0;6.1;272.66;86
8823;404;265;61;211;232;238;0.0;6.21;262.58;86
8824;404;267;61;209;232;238;0.0;5.93;245.02;86
8825;404;266;61;211;232;238;0.0;6.36;249.95;86
8826;404;266;61;211;232;238;0.0;6.15;251.7;86
8827;404;265;64;213;234;239;0.0;6.62;251.96;86
8828;406;265;62;212;234;238;0.0;6.75;264.6;86
8829;405;265;63;212;234;238;0.0;6.55;254.61;86
8830;405;266;63;211;234;238;0.0;6.79;256.54;86
8831;405;264;64;215;234;239;0.0;7.12;260.16;86
8832;404;266;63;212;233;239;0.0;6.86;245.76;86
8833;403;264;66;213;234;238;0.0;6.78;174.17;86
8834;402;263;67;216;234;239;0.0;7.43;238.29;86
8835;459;264;80;215;269;239;0.0;9.13;118.77;88
8835;459;264;80;215;269;239;0.0;9.13;118.77;88
8836;402;264;65;213;233;238;0.0;6.83;245.82;86
8837;402;263;67;216;234;239;0.0;7.28;254.21;86
8838;401;263;68;216;234;239;0.0;7.77;245.22;86
8839;402;263;68;216;235;239;0.0;8.13;258.08;86
8840;404;262;65;217;234;239;0.0;8.29;258.32;86
8840;404;262;65;217;234;239;0.0;8.29;258.32;88
8841;442;262;79;218;260;240;0.0;10.0;128.2;88
8841;442;262;79;218;260;240;0.0;10.0;128.2;88
8842;436;264;84;214;260;239;0.0;9.63;86.08;88
8842;436;264;84;214;260;239;0.0;9.63;86.08;88
8843;515;205;124;274;319;239;11.0;16.03;347.37;0
8844;349;263;64;214;206;238;0.0;10.93;250.32;86
8845;255;218;109;259;182;238;0.0;13.58;74.34;86
8845;255;218;109;259;182;238;0.0;13.58;74.34;86
8846;341;267;59;208;200;237;0.0;11.98;26.03;86
8847;256;220;91;255;173;237;0.0;14.94;29.68;86
8847;256;220;91;255;173;237;0.0;14.94;29.68;86
8848;341;265;60;212;200;238;0.0;11.96;31.19;86
8849;340;266;59;210;199;238;0.0;12.65;260.94;86
8850;342;265;58;212;200;238;0.0;13.2;268.3;86
8851;342;262;57;215;199;238;0.0;13.63;277.3;86
8852;386;263;77;216;231;239;0.0;10.3;93.26;88
8852;386;263;77;216;231;239;0.0;10.3;93.26;88
8852;386;263;77;216;231;239;0.0;10.3;93.26;88
8853;557;212;83;272;320;242;24.0;21.23;258.38;0
8853;557;212;83;272;320;242;24.0;21.23;258.38;0
8854;296;263;66;216;181;239;0.0;17.94;49.05;86
8854;296;263;66;216;181;239;0.0;17.94;49.05;88
8855;336;263;79;215;207;239;0.0;11.77;108.58;88
8855;336;263;79;215;207;239;0.0;11.77;108.58;88
8856;336;265;73;212;204;238;0.0;11.37;124.07;88
8856;336;265;73;212;204;238;0.0;11.37;124.07;88
8857;337;263;76;215;206;239;0.0;11.28;120.1;88
8857;337;263;76;215;206;239;0.0;11.28;120.1;88
8858;338;263;76;216;207;239;0.0;11.35;100.17;88
8858;338;263;76;216;207;239;0.0;11.35;100.17;88
8859;336;264;77;214;206;239;0.0;11.79;102.58;88
8859;336;264;77;214;206;239;0.0;11.79;102.58;88
8860;536;213;104;272;320;242;32.0;23.92;262.34;0
8860;536;213;104;272;320;242;32.0;23.92;262.34;0
8861;546;216;93;268;319;242;32.0;24.04;219.41;0
8862;337;263;76;215;206;239;0.0;11.87;116.12;88
8862;337;263;76;215;206;239;0.0;11.87;116.12;88
8863;547;219;93;262;320;240;32.0;24.23;315.34;0
8864;550;222;90;258;320;240;32.0;24.1;275.42;0
8865;551;221;89;260;320;240;32.0;24.35;293.5;0
8866;551;219;90;261;320;240;32.0;24.29;277.52;0
8866;551;219;90;261;320;240;32.0;24.29;277.52;0
8867;552;215;88;266;320;240;31.0;24.21;249.64;0
8867;552;215;88;266;320;240;31.0;24.21;249.64;0
8868;552;216;87;264;319;240;32.0;24.13;259.18;0
8868;552;216;87;264;319;240;32.0;24.13;259.18;0
8869;552;213;88;267;320;240;32.0;24.15;250.87;0
8869;552;213;88;267;320;240;32.0;24.15;250.87;0
8870;315;264;83;212;199;238;38.0;12.81;116.26;88
8870;315;264;83;212;199;238;38.0;12.81;116.26;88
8871;312;258;82;215;197;236;38.0;10.84;91.78;88
8871;312;258;82;215;197;236;38.0;10.84;91.78;88
8872;309;262;82;215;195;238;0.0;10.58;139.47;88
8872;309;262;82;215;195;238;0.0;10.58;139.47;88
8873;309;262;81;215;195;238;0.0;10.52;104.82;88
8873;309;262;81;215;195;238;0.0;10.52;104.82;88
8874;523;206;118;277;320;241;30.0;24.12;272.71;0
8874;523;206;118;277;320;241;30.0;24.12;272.71;0
8875;523;204;117;279;320;241;30.0;24.12;292.09;0
8875;523;204;117;279;320;241;30.0;24.12;292.09;0
8876;322;265;79;213;200;239;0.0;9.8;102.5;88
8876;322;265;79;213;200;239;0.0;9.8;102.5;88
8877;319;264;81;212;200;238;0.0;10.1;145.49;88
8877;319;264;81;212;200;238;0.0;10.1;145.49;88
8878;319;263;81;214;200;238;0.0;10.21;87.09;88
8878;319;263;81;214;200;238;0.0;10.21;87.09;88
8879;533;202;107;280;320;241;32.0;23.8;291.94;88
8879;533;202;107;280;320;241;32.0;23.8;291.94;0
8880;426;264;77;203;251;233;38.0;9.66;81.89;88
8880;426;264;77;203;251;233;38.0;9.66;81.89;88
8881;433;259;83;214;258;236;0.0;10.63;127.39;88
8881;433;259;83;214;258;236;0.0;10.63;127.39;88
8882;444;260;74;212;259;236;0.0;10.66;281.22;86
8882;444;260;74;212;259;236;0.0;10.66;281.22;88
8883;477;260;86;219;281;239;0.0;13.01;114.0;88
8883;477;260;86;219;281;239;0.0;13.01;114.0;88
8884;478;262;86;217;282;239;0.0;12.8;125.94;88
8884;478;262;86;217;282;239;0.0;12.8;125.94;88
8885;477;260;91;220;284;240;0.0;13.0;106.48;88
8885;477;260;91;220;284;240;0.0;13.0;106.48;88
8886;481;260;89;220;285;240;0.0;14.06;135.13;88
8886;481;260;89;220;285;240;0.0;14.06;135.13;88
8887;481;259;87;221;284;240;0.0;14.12;134.72;88
8887;481;259;87;221;284;240;0.0;14.12;134.72;88
8888;477;260;85;220;281;240;0.0;12.75;105.91;88
8888;477;260;85;220;281;240;0.0;12.75;105.91;88
8889;478;260;86;220;282;240;0.0;12.75;113.06;88
8889;478;260;86;220;282;240;0.0;12.75;113.06;88
8890;480;260;82;220;281;240;0.0;12.41;132.79;88
8890;480;260;82;220;281;240;0.0;12.41;132.79;88
8891;479;260;83;220;281;240;0.0;12.41;151.64;88
8891;479;260;83;220;281;240;0.0;12.41;151.64;88
8892;483;259;80;221;281;240;0.0;12.6;125.59;88
8892;483;259;80;221;281;240;0.0;12.6;125.59;88
8893;482;258;83;223;282;240;0.0;13.44;96.97;88
8893;482;258;83;223;282;240;0.0;13.44;96.97;88
8894;411;253;70;223;240;238;0.0;11.54;305.0;86
8895;480;257;78;220;279;238;38.0;14.98;136.92;88
8895;480;257;78;220;279;238;38.0;14.98;136.92;88
8896;85;222;102;259;93;240;32.0;24.0;255.53;74
8896;85;222;102;259;93;240;32.0;24.0;255.53;92
8897;529;262;64;216;296;239;0.0;11.42;89.6;88
8897;529;262;64;216;296;239;0.0;11.42;89.6;88
